ANO_MES,PRODUTO,#TP_SEGURO,AREA_AMPARADA_ADESAO,AREA_AMPARADA_ComCOP,AREA_AMPARADA_ComCOP_DEFERIDA,QTD_ADESAO,QTD_ComCOP,QTD_ComCOP_DEFERIDA,VL_AMPARADO_ComCOP_DEF,VL_COBERTURA_ComCOP_DEFERIDA_DEF,VL_ADICIONAL_ADESAO_DEF
2019-02-01,MIRTILO,PROAGRO MAIS,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2152.5402683349025
2019-02-01,MORANGO,PROAGRO MAIS,37.67,0.44,0.08,97,2.0,1.0,123023.63010449697,44846.00732227737,130724.83366403515
2019-02-01,MORANGO,PROAGRO TRADICIONAL,3.33,0.0,0.0,5,0.0,0.0,0.0,0.0,9440.029427088692
2019-02-01,PASTAGEM,PROAGRO MAIS,88.67,0.0,0.0,6,0.0,0.0,0.0,0.0,15080.8629253801
2019-02-01,PEPINO,PROAGRO MAIS,7.0,0.0,0.0,15,0.0,0.0,0.0,0.0,6517.403853837046
2019-02-01,PIMENTA,PROAGRO MAIS,2.6,0.0,0.0,2,0.0,0.0,0.0,0.0,2392.752035606114
2019-02-01,PIMENTA-DO-REINO,PROAGRO MAIS,24.75,0.0,0.0,13,0.0,0.0,0.0,0.0,18947.721376143818
2019-02-01,PIMENTÃO,PROAGRO MAIS,28.62,0.0,0.0,48,0.0,0.0,0.0,0.0,35093.392746568374
2019-02-01,PIMENTÃO,PROAGRO TRADICIONAL,0.6,0.0,0.0,2,0.0,0.0,0.0,0.0,825.2556372702271
2019-02-01,"PINHA (ATA, FRUTA-DO-CONDE, ANONA)",PROAGRO MAIS,0.72,0.0,0.0,1,0.0,0.0,0.0,0.0,553.9325694926929
2019-02-01,PUPUNHA,PROAGRO MAIS,0.8,0.0,0.0,1,0.0,0.0,0.0,0.0,267.7759028257092
2019-02-01,PÊSSEGO,PROAGRO MAIS,3.9499999999999997,0.0,0.0,2,0.0,0.0,0.0,0.0,2383.0499085442057
2019-02-01,QUIABO,PROAGRO MAIS,28.78,0.0,0.0,13,0.0,0.0,0.0,0.0,11234.01160657786
2019-02-01,REPOLHO,PROAGRO MAIS,40.41,0.0,0.0,19,0.0,0.0,0.0,0.0,18587.242490466462
2019-02-01,RÚCULA,PROAGRO MAIS,0.7,0.0,0.0,1,0.0,0.0,0.0,0.0,1356.5312163986944
2019-02-01,RÚCULA,PROAGRO TRADICIONAL,1.8,0.0,0.0,2,0.0,0.0,0.0,0.0,5371.515349834468
2019-02-01,SALSA,PROAGRO MAIS,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0,656.2815977469302
2019-02-01,SERINGUEIRA,PROAGRO MAIS,20.6,0.0,0.0,3,0.0,0.0,0.0,0.0,4553.564348690332
2019-02-01,SOJA,PROAGRO MAIS,498.96,11.0,0.0,26,1.0,0.0,36372.377048545946,0.0,61434.050821397504
2019-02-01,SOJA,PROAGRO TRADICIONAL,678.37,162.0,162.0,12,2.0,2.0,419518.96468705655,109536.15928364256,85832.09629913155
2019-02-01,SORGO,PROAGRO MAIS,144.72,0.0,0.0,3,0.0,0.0,0.0,0.0,7318.20788764489
2019-02-01,SORGO,PROAGRO TRADICIONAL,123.0,0.0,0.0,1,0.0,0.0,0.0,0.0,11305.179232251628
2019-02-01,TANGERINA,PROAGRO MAIS,116.16,0.0,0.0,32,0.0,0.0,0.0,0.0,52366.05310180555
2019-02-01,TOMATE,PROAGRO MAIS,102.67,8.57,8.57,125,9.0,9.0,662234.8201080342,370037.9904875896,158141.36229120908
2019-02-01,TOMATE,PROAGRO TRADICIONAL,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,323.77343965412337
2019-02-01,TRIGO,PROAGRO MAIS,25290.46,7776.22,7486.25,1384,387.0,375.0,18430635.99906828,10849696.473444983,3819674.63741155
2019-02-01,TRIGO,PROAGRO TRADICIONAL,16645.91,8595.07,7790.16,298,154.0,144.0,18296040.67566604,9904328.489127913,2293738.197651897
2019-02-01,URUCUM,PROAGRO MAIS,23.75,3.0,3.0,3,1.0,1.0,16151.517883408396,8994.306419248904,5441.070627802862
2019-02-01,UVA,PROAGRO MAIS,29.63,3.0,3.0,26,1.0,1.0,74027.79029895515,18474.153824452944,31532.782216922096
2019-02-01,UVA,PROAGRO TRADICIONAL,14.94,0.0,0.0,8,0.0,0.0,0.0,0.0,19320.91677807139
2019-02-01,VAGEM,PROAGRO MAIS,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1876.8848923751002
2019-03-01,ABACAXI,PROAGRO MAIS,79.62,19.0,19.0,14,2.0,2.0,544813.1420039277,515780.7524267854,57639.68574307654
2019-03-01,ABACAXI,PROAGRO TRADICIONAL,13.05,0.0,0.0,3,0.0,0.0,0.0,0.0,9214.119213535752
2019-03-01,ABOBRINHA,PROAGRO MAIS,18.03,0.0,0.0,6,0.0,0.0,0.0,0.0,3870.3163790802146
2019-03-01,ABÓBORA-MORANGA,PROAGRO MAIS,26.75,0.0,0.0,6,0.0,0.0,0.0,0.0,7203.737845474514
2019-03-01,ACEROLA,PROAGRO MAIS,2.6799999999999997,0.0,0.0,2,0.0,0.0,0.0,0.0,2273.408525073146
2019-03-01,ACEROLA,PROAGRO TRADICIONAL,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1073.386260081455
2019-03-01,AGAVE (SISAL),PROAGRO MAIS,3.85,0.0,0.0,1,0.0,0.0,0.0,0.0,715.1176945414519
2019-03-01,AGRIÃO,PROAGRO MAIS,1.25,0.0,0.0,1,0.0,0.0,0.0,0.0,250.530549054833
2019-03-01,ALFACE,PROAGRO MAIS,66.52,4.1,4.1,49,1.0,1.0,116419.51301168009,24860.582094064237,51553.239278067194
2019-03-01,ALFACE,PROAGRO TRADICIONAL,1.41,0.0,0.0,4,0.0,0.0,0.0,0.0,4308.017726601275
2019-03-01,ALFAFA,PROAGRO MAIS,36.79,0.0,0.0,5,0.0,0.0,0.0,0.0,7662.535916450951
2019-03-01,ALGODÃO,PROAGRO MAIS,15.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2837.857205860408
2019-03-01,ALHO,PROAGRO MAIS,3.31,0.5,0.5,5,1.0,1.0,33676.82767942542,15781.100611023709,3351.943721617984
2019-03-01,AMEIXA,PROAGRO MAIS,12.5,3.8,3.8,4,2.0,2.0,201720.07865058753,167421.52385123086,32184.958129271366
2019-03-01,AMEIXA,PROAGRO TRADICIONAL,3.84,0.0,0.0,2,0.0,0.0,0.0,0.0,1901.9475493512853
2019-03-01,AMORA,PROAGRO MAIS,0.6,0.0,0.0,1,0.0,0.0,0.0,0.0,601.5071072791258
2019-03-01,ARROZ,PROAGRO MAIS,50.1,0.0,0.0,3,0.0,0.0,0.0,0.0,2269.4563684363875
2019-03-01,ARROZ,PROAGRO TRADICIONAL,30.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2734.488827346866
2019-03-01,AVEIA,PROAGRO MAIS,6953.09,959.86,901.86,374,43.0,40.0,1561799.858563579,1182521.89274741,309966.7683102064
2019-03-01,AVEIA,PROAGRO TRADICIONAL,7093.4,2661.92,2258.37,111,31.0,28.0,3840706.515404637,2222670.654674167,366717.59454321355
2019-03-01,AZEVEM,PROAGRO MAIS,100.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1727.551679732046
2019-03-01,AÇAÍ,PROAGRO MAIS,72.96000000000001,0.0,0.0,10,0.0,0.0,0.0,0.0,20485.14113188163
2019-03-01,BANANA,PROAGRO MAIS,315.59,1.21,0.0,74,1.0,0.0,26941.46214354034,0.0,126325.00914784774
2019-03-01,BANANA,PROAGRO TRADICIONAL,111.85,6.0,6.0,25,1.0,1.0,208657.2129156148,184669.59820880592,46867.84625683342
2019-03-01,BATATA-DOCE,PROAGRO MAIS,10.67,0.0,0.0,4,0.0,0.0,0.0,0.0,4615.103080486349
2019-03-01,BATATA-INGLESA,PROAGRO MAIS,131.7,2.0,2.0,38,1.0,1.0,72191.84654864664,39766.40525444628,67265.39980465955
2019-03-01,BATATA-INGLESA,PROAGRO TRADICIONAL,10.2,0.0,0.0,4,0.0,0.0,0.0,0.0,6425.009911543536
2019-03-01,BERINJELA,PROAGRO MAIS,10.129999999999999,0.0,0.0,8,0.0,0.0,0.0,0.0,6626.416823528794
2019-03-01,BETERRABA,PROAGRO MAIS,26.97,9.7,9.7,17,5.0,5.0,290300.6559771151,135098.57422474085,17675.811817237263
2019-03-01,BRÓCOLOS (BRÓCOLIS),PROAGRO MAIS,133.19,16.1,16.1,46,7.0,7.0,349564.3580288762,245264.88481022042,59958.9198026738
2019-03-01,CACAU,PROAGRO MAIS,148.15,0.0,0.0,29,0.0,0.0,0.0,0.0,22145.311324165836
2019-03-01,CACAU,PROAGRO TRADICIONAL,10.09,0.0,0.0,1,0.0,0.0,0.0,0.0,2609.7454044880355
2019-03-01,CAFÉ,PROAGRO MAIS,3528.36,60.36,26.83,1187,9.0,6.0,1139700.971390351,346155.0384558027,1399858.974012329
2019-03-01,CAFÉ,PROAGRO TRADICIONAL,327.55,0.0,0.0,36,0.0,0.0,0.0,0.0,110584.22331772787
2019-03-01,CAJU,PROAGRO MAIS,65.08,0.0,0.0,7,0.0,0.0,0.0,0.0,8496.246142184164
2019-03-01,CANA-DE-AÇUCAR,PROAGRO MAIS,484.22,9.68,9.68,44,1.0,1.0,75074.83348680638,28957.743914467723,66207.78042299165
2019-03-01,CANA-DE-AÇUCAR,PROAGRO TRADICIONAL,277.77,0.0,0.0,7,0.0,0.0,0.0,0.0,39242.855828431675
2019-03-01,CANOLA,PROAGRO MAIS,1351.08,843.02,812.02,81,49.0,46.0,1705792.0515810763,1122675.0666831487,84365.24045626717
2019-03-01,CANOLA,PROAGRO TRADICIONAL,1914.7,570.2,570.2,38,11.0,11.0,1073544.4298431922,655784.9828250369,146973.99778762093
2019-03-01,CAQUI,PROAGRO MAIS,5.68,0.0,0.0,3,0.0,0.0,0.0,0.0,6197.607828440441
2019-03-01,CARNAÚBA,PROAGRO MAIS,66.46000000000001,0.0,0.0,4,0.0,0.0,0.0,0.0,6724.288364466563
2019-03-01,CARÁ,PROAGRO MAIS,1.11,0.0,0.0,1,0.0,0.0,0.0,0.0,843.2566322572161
2019-03-01,CEBOLA,PROAGRO MAIS,1447.36,513.38,507.08,434,159.0,157.0,17531242.6093508,12334777.802490845,967822.987365884
2019-03-01,CEBOLINHA VERDE,PROAGRO MAIS,11.25,0.0,0.0,5,0.0,0.0,0.0,0.0,6222.614960399089
2019-03-01,CENOURA,PROAGRO MAIS,29.700000000000003,0.0,0.0,9,0.0,0.0,0.0,0.0,12304.566543036344
2019-03-01,CENOURA,PROAGRO TRADICIONAL,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1565.8472426928213
2019-03-01,CEVADA,PROAGRO MAIS,1413.04,493.87,459.87,86,24.0,23.0,1064871.0463706232,537181.0126446998,196453.32895450434
2019-03-01,CEVADA,PROAGRO TRADICIONAL,632.35,0.0,0.0,20,0.0,0.0,0.0,0.0,100603.81711404024
2019-03-01,CHUCHU,PROAGRO MAIS,29.71,2.5,2.5,16,1.0,1.0,43835.54016123556,40608.200702031456,13572.165120098816
2019-03-01,COCO,PROAGRO MAIS,38.15,0.0,0.0,6,0.0,0.0,0.0,0.0,7562.827457639759
2019-03-01,COENTRO,PROAGRO MAIS,0.92,0.0,0.0,1,0.0,0.0,0.0,0.0,819.4045319917058
2019-03-01,COGUMELO,PROAGRO MAIS,0.12,0.0,0.0,3,0.0,0.0,0.0,0.0,5870.399874214685
2019-03-01,COUVE,PROAGRO MAIS,6.6,0.0,0.0,3,0.0,0.0,0.0,0.0,2158.573325895204
2019-03-01,COUVE-FLOR,PROAGRO MAIS,17.64,1.3,1.3,11,1.0,1.0,44156.165826414894,9820.733509144771,12128.959977545986
2019-03-01,CRISÂNTEMO,PROAGRO MAIS,1.5,0.0,0.0,2,0.0,0.0,0.0,0.0,4303.244523339275
2019-03-01,ERVA-MATE,PROAGRO MAIS,59.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10049.137547451553
2019-03-01,ESPINAFRE,PROAGRO MAIS,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,93.0148414087932
2019-03-01,FEIJÃO,PROAGRO MAIS,5044.51,3555.17,3487.12,381,238.0,232.0,12434186.648864046,8627909.346000535,541607.7342308487
2019-03-01,FEIJÃO,PROAGRO TRADICIONAL,4906.08,3060.58,3060.58,158,91.0,91.0,9275419.50086736,6620597.2311330335,611908.974806408
2019-03-01,FLORES,PROAGRO MAIS,41.69,0.0,0.0,16,0.0,0.0,0.0,0.0,23165.524378229486
2019-03-01,GENGIBRE,PROAGRO MAIS,10.110000000000001,0.0,0.0,17,0.0,0.0,0.0,0.0,12691.863977394234
2019-03-01,GERGELIM,PROAGRO TRADICIONAL,200.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10507.866038205511
2019-03-01,GIRASSOL,PROAGRO TRADICIONAL,115.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10082.215985217666
2019-03-01,GOIABA,PROAGRO MAIS,28.64,0.0,0.0,11,0.0,0.0,0.0,0.0,18100.877396356293
2019-03-01,GOIABA,PROAGRO TRADICIONAL,2.45,0.0,0.0,2,0.0,0.0,0.0,0.0,878.8817061660296
2019-03-01,INHAME,PROAGRO MAIS,37.59,0.0,0.0,31,0.0,0.0,0.0,0.0,25033.92034430181
2019-03-01,JILÓ,PROAGRO MAIS,7.46,0.0,0.0,8,0.0,0.0,0.0,0.0,2917.540476642387
2019-03-01,LARANJA,PROAGRO MAIS,273.18,22.8,1.8,42,2.0,1.0,286017.71496269497,18806.47651646273,106951.70430698898
2019-03-01,LICHIA (LECHIA),PROAGRO MAIS,2.75,0.0,0.0,1,0.0,0.0,0.0,0.0,1542.148218916763
2019-03-01,LIMÃO,PROAGRO MAIS,82.82000000000001,0.0,0.0,20,0.0,0.0,0.0,0.0,48671.08730257719
2019-03-01,LIMÃO,PROAGRO TRADICIONAL,8.47,0.0,0.0,2,0.0,0.0,0.0,0.0,2031.839908673499
2019-03-01,LINHO,PROAGRO MAIS,48.0,48.0,48.0,2,2.0,2.0,79956.02525409368,46997.93344077858,2878.478139743153
2019-03-01,MAMÃO,PROAGRO TRADICIONAL,28.95,0.0,0.0,6,0.0,0.0,0.0,0.0,11211.683904616511
2019-03-01,"MANDIOCA (AIPIM, MACAXEIRA)",PROAGRO MAIS,184.87,0.0,0.0,34,0.0,0.0,0.0,0.0,25247.587291487715
2019-03-01,"MANDIOCA (AIPIM, MACAXEIRA)",PROAGRO TRADICIONAL,140.7,0.0,0.0,5,0.0,0.0,0.0,0.0,27850.931315507758
2019-03-01,"MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)",PROAGRO MAIS,22.32,10.81,10.81,10,3.0,3.0,258305.67968729808,182219.0941014814,11811.548918645152
2019-03-01,"MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)",PROAGRO TRADICIONAL,17.5,0.0,0.0,4,0.0,0.0,0.0,0.0,6416.4793762677145
2019-03-01,MANGA,PROAGRO MAIS,24.939999999999998,0.0,0.0,9,0.0,0.0,0.0,0.0,12102.449912781809
2019-03-01,MANGA,PROAGRO TRADICIONAL,53.53,0.0,0.0,12,0.0,0.0,0.0,0.0,12465.867414785196
2019-03-01,MARACUJÁ,PROAGRO MAIS,20.1,0.5,0.5,13,1.0,1.0,10604.025905670318,7734.732355294281,12605.765410099768
2019-03-01,MARACUJÁ,PROAGRO TRADICIONAL,14.9,0.0,0.0,5,0.0,0.0,0.0,0.0,8033.370670170508
2019-03-01,MAÇÃ,PROAGRO MAIS,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1298.3947835313018
2019-03-01,MELANCIA,PROAGRO MAIS,1.4,0.0,0.0,1,0.0,0.0,0.0,0.0,201.100759006354
2019-03-01,MELÃO,PROAGRO MAIS,1.33,0.0,0.0,1,0.0,0.0,0.0,0.0,517.1480455466146
2019-03-01,MILHO,PROAGRO MAIS,32044.97,6738.72,6009.3,1840,350.0,312.0,19611331.61519359,10508375.615922853,4234322.529765765
2019-03-01,MILHO,PROAGRO TRADICIONAL,51448.35,8793.88,7622.34,1074,154.0,142.0,22580503.191383,10369803.722236404,7432518.326700946
2019-03-01,MORANGO,PROAGRO MAIS,60.269999999999996,1.6,1.2,168,4.0,3.0,351101.80262475344,108724.06564999696,182774.2051164121
2019-03-01,MORANGO,PROAGRO TRADICIONAL,3.7600000000000002,0.0,0.0,9,0.0,0.0,0.0,0.0,6943.173828338331
2019-03-01,NESPERA,PROAGRO MAIS,1.28,0.0,0.0,1,0.0,0.0,0.0,0.0,1626.2707078928486
2019-03-01,PASTAGEM,PROAGRO MAIS,22.5,4.8,4.8,3,1.0,1.0,26592.419915500937,13312.85354696724,5252.165681451812
2019-03-01,PEPINO,PROAGRO MAIS,4.17,0.0,0.0,9,0.0,0.0,0.0,0.0,5545.001005773361
2019-03-01,PIMENTA-DO-REINO,PROAGRO MAIS,52.22,5.0,5.0,19,1.0,1.0,99702.3774997468,44573.661077328296,30044.46174517599
2019-03-01,PIMENTA-DO-REINO,PROAGRO TRADICIONAL,5.2,4.0,1.6,4,2.0,1.0,87024.91662840552,24687.883981873463,1827.8446124120537
2019-03-01,PIMENTÃO,PROAGRO MAIS,26.799999999999997,0.0,0.0,42,0.0,0.0,0.0,0.0,33093.81499528098
2019-03-01,PLANTAS ORNAMENTAIS,PROAGRO MAIS,1.63,0.0,0.0,3,0.0,0.0,0.0,0.0,4051.7537672142425
2019-03-01,PÊSSEGO,PROAGRO MAIS,105.19,12.75,12.75,31,3.0,3.0,315164.67533416976,257666.65492405873,87130.37241359342
2019-03-01,QUIABO,PROAGRO MAIS,32.82,0.0,0.0,20,0.0,0.0,0.0,0.0,14184.874643196927
2019-03-01,REPOLHO,PROAGRO MAIS,29.24,0.0,0.0,24,0.0,0.0,0.0,0.0,10749.838219895531
2019-03-01,RÚCULA,PROAGRO MAIS,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,57.43151563346641
2019-03-01,SALSA,PROAGRO MAIS,14.77,0.0,0.0,3,0.0,0.0,0.0,0.0,2985.478605870055
2019-03-01,SERINGUEIRA,PROAGRO MAIS,15.68,0.0,0.0,2,0.0,0.0,0.0,0.0,2460.9689727852515
2019-03-01,SERINGUEIRA,PROAGRO TRADICIONAL,0.25,0.0,0.0,1,0.0,0.0,0.0,0.0,835.1157462272722
2019-03-01,SOJA,PROAGRO MAIS,29.03,29.03,0.0,1,1.0,0.0,104452.04873050588,0.0,3395.320032310864
2019-03-01,SOJA,PROAGRO TRADICIONAL,2756.11,63.2,63.2,28,2.0,2.0,180860.88815870788,159301.76237683147,298543.19871209946
2019-03-01,SORGO,PROAGRO MAIS,46.8,0.0,0.0,3,0.0,0.0,0.0,0.0,1848.774343333482
2019-03-01,SORGO,PROAGRO TRADICIONAL,156.35,0.0,0.0,5,0.0,0.0,0.0,0.0,9505.924750564624
2019-03-01,TANGERINA,PROAGRO MAIS,99.79,5.5,0.0,21,1.0,0.0,126234.88884369405,0.0,44177.318214048246
2019-03-01,TANGERINA,PROAGRO TRADICIONAL,3.87,0.0,0.0,1,0.0,0.0,0.0,0.0,735.1289665261683
2019-03-01,TOMATE,PROAGRO MAIS,86.36,1.62,0.4,104,2.0,1.0,190788.4968895791,74175.4116989648,133277.6180543541
2019-03-01,TOMATE,PROAGRO TRADICIONAL,21.130000000000003,5.8,5.8,8,3.0,3.0,414609.9260797708,188960.38787232165,25788.100375742495
2019-03-01,TRIGO,PROAGRO MAIS,71010.68,27390.72,26353.28,3766,1296.0,1244.0,66400931.084938094,41122968.85348052,10887259.841176063
2019-03-01,TRIGO,PROAGRO TRADICIONAL,41296.64,19364.21,18575.33,925,425.0,406.0,42371176.03484429,25950129.668924425,5944285.359042628
2019-03-01,TRITICALE,PROAGRO MAIS,22.0,0.0,0.0,2,0.0,0.0,0.0,0.0,653.7618543602176
2019-03-01,URUCUM,PROAGRO MAIS,4.7,0.0,0.0,1,0.0,0.0,0.0,0.0,1354.6990995606222
2019-03-01,UVA,PROAGRO MAIS,37.12,0.0,0.0,32,0.0,0.0,0.0,0.0,41312.603042311275
2019-03-01,UVA,PROAGRO TRADICIONAL,19.740000000000002,0.0,0.0,13,0.0,0.0,0.0,0.0,26762.237406481112
2019-03-01,VAGEM,PROAGRO MAIS,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,767.2889453555699
2019-03-01,VIME,PROAGRO MAIS,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1617.2670271041757
2019-04-01,ABACATE,PROAGRO MAIS,6.45,6.45,6.45,1,1.0,1.0,82386.09677796924,59017.83815973916,2358.4630486359924
2019-04-01,ABACAXI,PROAGRO MAIS,70.98,23.31,23.31,17,3.0,3.0,806690.5586575061,695313.9247972212,54869.094044250574
2019-04-01,ABACAXI,PROAGRO TRADICIONAL,30.2,0.0,0.0,6,0.0,0.0,0.0,0.0,21689.11772179503
2019-04-01,ABOBRINHA,PROAGRO MAIS,9.05,0.0,0.0,7,0.0,0.0,0.0,0.0,3415.0142005782714
2019-04-01,ABÓBORA-MORANGA,PROAGRO MAIS,32.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5480.724188267608
2019-04-01,ACEROLA,PROAGRO MAIS,5.3,0.0,0.0,2,0.0,0.0,0.0,0.0,4913.400111186129
2019-04-01,AGRIÃO,PROAGRO MAIS,0.3,0.0,0.0,1,0.0,0.0,0.0,0.0,622.5897444927826
2019-04-01,ALFACE,PROAGRO MAIS,66.02,2.69,2.69,56,1.0,1.0,50466.38246264606,32567.972015010757,59765.59896767776
2019-04-01,ALFACE,PROAGRO TRADICIONAL,3.94,0.0,0.0,1,0.0,0.0,0.0,0.0,2046.4209690685668
2019-04-01,ALFAFA,PROAGRO MAIS,17.060000000000002,0.0,0.0,3,0.0,0.0,0.0,0.0,4037.7008052793362
2019-04-01,ALHO,PROAGRO MAIS,45.72,12.08,11.58,39,8.0,7.0,794093.1967117749,522286.4048752534,62121.15621006529
2019-04-01,ALHO,PROAGRO TRADICIONAL,7.87,0.0,0.0,2,0.0,0.0,0.0,0.0,12457.053015448113
2019-04-01,AMEIXA,PROAGRO MAIS,33.1,22.57,22.57,21,15.0,15.0,801121.6778425291,574947.5704717111,66416.17307723261
2019-04-01,AMEIXA,PROAGRO TRADICIONAL,7.24,0.0,0.0,2,0.0,0.0,0.0,0.0,3610.0906600586295
2019-04-01,ARROZ,PROAGRO MAIS,36.86,0.0,0.0,6,0.0,0.0,0.0,0.0,3283.519549248874
2019-04-01,ARROZ,PROAGRO TRADICIONAL,25.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2677.921852723312
2019-04-01,ATEMOIA,PROAGRO TRADICIONAL,2.8,0.0,0.0,1,0.0,0.0,0.0,0.0,1989.9514676400415
2019-04-01,AVEIA,PROAGRO MAIS,10103.06,1958.08,1922.08,583,90.0,88.0,3213385.9505636333,2344171.850716512,461414.28872533236
2019-04-01,AVEIA,PROAGRO TRADICIONAL,10985.92,3450.17,2871.17,152,42.0,38.0,4589552.3635039525,2678947.118027979,593378.8227622795
2019-04-01,AZEVEM,PROAGRO MAIS,20.08,0.0,0.0,2,0.0,0.0,0.0,0.0,693.477579782744
2019-04-01,AÇAÍ,PROAGRO MAIS,87.14,0.0,0.0,11,0.0,0.0,0.0,0.0,25471.356646316355
2019-04-01,BANANA,PROAGRO MAIS,393.98,12.26,12.26,98,3.0,3.0,210431.15481243175,99070.04625981706,150908.2875267092
2019-04-01,BANANA,PROAGRO TRADICIONAL,101.98,6.13,6.13,11,1.0,1.0,59317.20538919423,35488.1965973383,30819.493046618238
2019-04-01,BATATA-DOCE,PROAGRO MAIS,58.26,0.0,0.0,11,0.0,0.0,0.0,0.0,16566.568746582398
2019-04-01,BATATA-INGLESA,PROAGRO MAIS,95.12,0.0,0.0,31,0.0,0.0,0.0,0.0,48351.14923417929
2019-04-01,BERINJELA,PROAGRO MAIS,5.59,0.0,0.0,5,0.0,0.0,0.0,0.0,3221.26610966864
2019-04-01,BETERRABA,PROAGRO MAIS,29.15,1.0,1.0,15,1.0,1.0,32604.18389573568,23606.949845782663,17941.596263356565
2019-04-01,BETERRABA,PROAGRO TRADICIONAL,14.8,0.0,0.0,3,0.0,0.0,0.0,0.0,5506.046214147099
2019-04-01,BRÓCOLOS (BRÓCOLIS),PROAGRO MAIS,224.59,63.900000000000006,60.900000000000006,74,23.0,22.0,1353703.5343632489,775931.2849860942,101093.359150624
2019-04-01,CACAU,PROAGRO MAIS,103.65,0.0,0.0,28,0.0,0.0,0.0,0.0,14554.145710620884
2019-04-01,CAFÉ,PROAGRO MAIS,4351.18,57.63,37.510000000000005,1406,7.0,5.0,1071588.1873027047,312442.99780667806,1675468.690707149
2019-04-01,CAFÉ,PROAGRO TRADICIONAL,143.02,0.0,0.0,17,0.0,0.0,0.0,0.0,57285.25810267754
2019-04-01,CAJU,PROAGRO MAIS,140.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15976.676240971163
2019-04-01,CANA-DE-AÇUCAR,PROAGRO MAIS,659.22,0.0,0.0,57,0.0,0.0,0.0,0.0,85138.07517851061
2019-04-01,CANA-DE-AÇUCAR,PROAGRO TRADICIONAL,567.04,0.0,0.0,16,0.0,0.0,0.0,0.0,84500.37524152579
2019-04-01,CANOLA,PROAGRO MAIS,2938.35,1386.61,1361.61,159,75.0,73.0,2659515.6733895163,1607741.8744773045,169346.29235751205
2019-04-01,CANOLA,PROAGRO TRADICIONAL,2412.48,913.79,745.79,47,15.0,14.0,1764070.9435605272,860337.4014077887,189843.98800591816
2019-04-01,CAQUI,PROAGRO MAIS,10.6,0.7,0.7,7,1.0,1.0,107814.0877253204,111481.4227684738,12439.64585230254
2019-04-01,CARNAÚBA,PROAGRO MAIS,147.79,0.0,0.0,8,0.0,0.0,0.0,0.0,15816.55247950807
2019-04-01,CARÁ,PROAGRO MAIS,1.8900000000000001,0.0,0.0,2,0.0,0.0,0.0,0.0,1051.2515148319815
2019-04-01,CASTANHA-DO-BRASIL,PROAGRO MAIS,6.5,0.0,0.0,1,0.0,0.0,0.0,0.0,742.1567530308573
2019-04-01,CEBOLA,PROAGRO MAIS,3445.88,1336.43,1318.43,1089,402.0,397.0,45627581.41330457,32488965.88287513,2496228.80345324
2019-04-01,CEBOLA,PROAGRO TRADICIONAL,42.6,21.26,17.26,10,3.0,2.0,547106.0860402472,216996.4365900078,20840.11032185629
2019-04-01,CENOURA,PROAGRO MAIS,46.01,10.0,10.0,16,4.0,4.0,223222.61077838787,182055.88761029707,20749.047888898403
2019-04-01,CENOURA,PROAGRO TRADICIONAL,5.81,0.0,0.0,1,0.0,0.0,0.0,0.0,1418.669959191604
2019-04-01,CEVADA,PROAGRO MAIS,2946.73,1294.03,1294.03,186,66.0,66.0,2927672.1222308516,1740558.8336958257,431692.4570704859
2019-04-01,CEVADA,PROAGRO TRADICIONAL,955.75,479.35,423.05,20,8.0,6.0,1146963.18243872,542738.6869231478,147275.5039035673
2019-04-01,CHUCHU,PROAGRO MAIS,9.13,0.53,0.53,8,1.0,1.0,19800.994007404806,16567.23293086776,5969.107195599092
2019-04-01,CHUCHU,PROAGRO TRADICIONAL,17.7,0.0,0.0,1,0.0,0.0,0.0,0.0,8303.839493205944
2019-04-01,COCO,PROAGRO MAIS,21.28,0.0,0.0,3,0.0,0.0,0.0,0.0,3393.41437413134
2019-04-01,COCO,PROAGRO TRADICIONAL,6.35,0.0,0.0,1,0.0,0.0,0.0,0.0,1155.5422848066914
2019-04-01,COENTRO,PROAGRO MAIS,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,198.36970656195345
